tag,root,pos,count
licking_nipple,lick,VERB,1955
speed_lines,line,NOUN,5924
toe_scrunch,scrunch,NOUN,3708
butterfly_net,net,NOUN,1121
hand_net,net,NOUN,1310
thigh_grab,grab,NOUN,4473
penis_grab,grab,NOUN,2159
carrot_necklace,necklace,NOUN,2468
celestial_being_uniform,be,AUX,411
folder,folder,NOUN,612
hoshi_no_tsue,tsue,PROPN,510
ice_skates,skate,NOUN,1034
skating,skating,NOUN,504
neck_biting,biting,NOUN,362
flower_necklace,necklace,NOUN,1180
gyaru,gyaru,PROPN,7333
kogal,kogal,PROPN,2715
pineapple,pineapple,NOUN,691
sunflower_print,print,NOUN,189
wrist_scrunchie,scrunchie,NOUN,10436
in_box,in,ADP,2966
lum_(cosplay),lum,INTJ,416
tiger_print,print,NOUN,9417
sitting_in_tree,sit,VERB,1736
marker_(medium),marker,NOUN,9972
millipen_(medium),millipen,NOUN,2330
black_capelet,capelet,NOUN,6490
sleeveless_duster,duster,NOUN,407
child_drawing,drawing,NOUN,956
clipboard,clipboard,NOUN,5899
drawing,drawing,NOUN,4306
low_ponytail,ponytail,NOUN,27661
orange_apron,apron,NOUN,405
yellow_apron,apron,NOUN,1158
sepia_background,background,NOUN,424
annoyed,annoyed,ADJ,8043
jealous,jealous,ADJ,2682
knights_of_the_round_uniform,knight,NOUN,338
pubic_hair_peek,peek,NOUN,3093
yakult,yakult,PROPN,138
reclining,reclining,NOUN,6284
fuuin_no_tsue,tsue,PROPN,1149
glove_bow,bow,NOUN,464
object_namesake,namesake,NOUN,2903
bokken,bokken,PROPN,957
wooden_sword,sword,NOUN,1700
kamina_shades,shade,NOUN,588
oni,oni,PROPN,19029
takoyaki,takoyaki,PROPN,1415
peach,peach,NOUN,10565
wooden_pencil,pencil,NOUN,214
female_pervert,pervert,NOUN,5477
pervert,pervert,NOUN,6025
ankle_grab,grab,NOUN,764
chibi_inset,inset,NOUN,6961
panda,panda,NOUN,2816
ready_to_draw,ready,ADJ,1163
stuffed_panda,panda,NOUN,533
lead_pipe,pipe,NOUN,396
mannequin,mannequin,PROPN,613
shiba_inu,inu,PROPN,1479
april,april,PROPN,188
daffodil,daffodil,NOUN,245
dressing,dressing,NOUN,5405
dressing_another,dress,VERB,842
open_kimono,kimono,PROPN,8903
partially_underwater_shot,shot,NOUN,1515
teaching,teaching,NOUN,208
naked_cape,cape,NOUN,1893
naked_capelet,capelet,NOUN,559
usb,usb,NOUN,485
artist_logo,logo,NOUN,10019
holding_towel,towel,NOUN,3473
hanbok,hanbok,PROPN,977
korean_clothes,clothe,NOUN,2145
pointy_footwear,footwear,NOUN,1076
gourd,gourd,PROPN,4637
sitting_on_object,sit,VERB,1490
aqua_footwear,footwear,NOUN,860
aqua_gloves,glove,NOUN,861
aqua_legwear,legwear,NOUN,0
markings,marking,NOUN,485
mouse_girl,girl,NOUN,3727
mouse_tail,tail,NOUN,9446
strapless_leotard,leotard,NOUN,27157
yellow_footwear,footwear,NOUN,5599
yellow_leotard,leotard,NOUN,1059
blowing_kiss,kiss,NOUN,1385
chaps,chap,NOUN,1938
magnet,magnet,NOUN,482
gekkoukan_high_school_uniform,uniform,NOUN,2708
adjusting_bra,adjust,VERB,371
phonecard,phonecard,NOUN,156
hill,hill,NOUN,2383
panda_costume,costume,NOUN,360
soldier,soldier,NOUN,2717
bike_shorts_under_skirt,short,NOUN,3154
socks_removed,remove,VERB,1064
nontraditional_miko,miko,PROPN,24047
layered_dress,dress,NOUN,9272
holding_pipe,hold,VERB,2490
kiseru,kiseru,PROPN,4003
hands_in_opposite_sleeves,hand,NOUN,2998
mercury_symbol,symbol,NOUN,156
pactio,pactio,PROPN,183
cuddling,cuddling,NOUN,1679
suppository,suppository,NOUN,157
yellow_raincoat,raincoat,NOUN,835
jamadhar,jamadhar,PROPN,162
dark_elf,elf,NOUN,4359
model,model,NOUN,267
impossible_swimsuit,swimsuit,NOUN,1272
ugly_man,man,NOUN,1048
covering_ears,cover,VERB,581
st._lucia_academy_school_uniform,uniform,NOUN,302
bullying,bullying,NOUN,792
namesake,namesake,NOUN,7987
white_pants,pant,NOUN,17036
corpse,corpse,NOUN,2061
pussy_peek,peek,NOUN,4866
envelope,envelope,NOUN,3372
mailman,mailman,PROPN,170
playing_sports,sport,NOUN,526
soccer_ball,ball,NOUN,2663
sport,sport,NOUN,526
multiple_crossover,crossover,NOUN,3269
dress_pull,pull,NOUN,4260
table_sex,sex,NOUN,644
hakama_lift,lift,PROPN,218
massage,massage,NOUN,785
cross-section,cross,NOUN,7591
deepthroat,deepthroat,PROPN,3028
arguing,argue,VERB,414
finger_in_mouth,finger,NOUN,0
glomp,glomp,PROPN,1389
wedding,wedding,NOUN,2677
multiple_straps,strap,NOUN,1056
black_fur,fur,NOUN,2684
yamabuki_school_uniform,uniform,NOUN,453
facepalm,facepalm,NOUN,1000
eggplant,eggplant,NOUN,1294
facepaint,facepaint,NOUN,10214
oversized_food,food,NOUN,921
salad,salad,NOUN,745
team7,team7,NOUN,142
twisted_torso,torso,NOUN,5786
humanization,humanization,NOUN,3231
domino_mask,mask,PROPN,2865
smiley_face,face,NOUN,2349
yakumo_yukari_(cosplay),yukari,PROPN,209
sailor_dress,dress,NOUN,23679
santa_bikini,bikini,PROPN,2585
kanji,kanji,PROPN,1397
holding_paintbrush,hold,VERB,2057
kanzashi,kanzashi,PROPN,2970
mechanical_pencil,pencil,NOUN,1616
booth_seating,seating,NOUN,425
curry_rice,rice,NOUN,1257
fur-trimmed_dress,dress,NOUN,5405
fur-trimmed_headwear,headwear,NOUN,3888
pom_pom_(clothes),pom,NOUN,29442
ribbon-trimmed_dress,dress,NOUN,1159
ak-47,ak-47,X,682
assault_rifle,rifle,NOUN,11741
kalashnikov_rifle,rifle,NOUN,1769
holding_instrument,instrument,NOUN,7062
radio,radio,NOUN,1435
open_collar,collar,NOUN,2674
enpera,enpera,PROPN,2502
open_towel,towel,NOUN,220
kakizome,kakizome,PROPN,188
amulet,amulet,NOUN,962
bolo_tie,tie,NOUN,1188
clumsy,clumsy,ADJ,234
puddle,puddle,NOUN,3800
wainscoting,wainscoting,PROPN,299
wet_panties,pantie,NOUN,5489
taut_swimsuit,swimsuit,NOUN,628
multicolored_wings,wing,NOUN,2310
breast_lift,lift,NOUN,4940
excalibur_(fate/stay_night),excalibur,PROPN,3333
strap_lift,lift,NOUN,1106
whip_marks,mark,NOUN,687
road_sign,sign,NOUN,4198
futa_with_futa,futa,NOUN,1634
haori,haori,PROPN,10131
ribbon-trimmed_thighhighs,thighhigh,NOUN,314
big_hair,hair,NOUN,7436
foot_focus,focus,NOUN,12126
pimp,pimp,NOUN,155
shoulder_cutout,cutout,NOUN,9352
black_tea,tea,NOUN,323
pov_across_table,pov,PROPN,761
sunflower_hair_ornament,ornament,NOUN,1281
borrowed_character,character,NOUN,16821
teacher_and_student,teacher,NOUN,829
solid_circle_eyes,eye,NOUN,5019
wheat,wheat,NOUN,836
veranda,veranda,PROPN,2093
goggles_removed,remove,VERB,607
brown_panties,pantie,NOUN,1195
talking_on_phone,talk,VERB,1403
holding_sign,sign,NOUN,2214
sketchbook,sketchbook,PROPN,2074
student,student,NOUN,0
headphones_around_neck,headphone,NOUN,7702
octopus,octopus,PROPN,3667
brown_shirt,shirt,NOUN,10462
french_kiss,kiss,NOUN,7967
tribadism,tribadism,NOUN,2296
lighthouse,lighthouse,NOUN,888
rice_hat,hat,NOUN,509
tribal,tribal,ADJ,1391
dirty,dirty,ADJ,6313
package,package,NOUN,480
licking_finger,lick,VERB,2965
lifting,lifting,NOUN,579
lifting_person,person,NOUN,3054
spread_toes,spread,VERB,1980
showgirl_skirt,skirt,NOUN,4511
incoming_food,food,NOUN,1391
arms_around_neck,arm,NOUN,3023
ripples,ripple,NOUN,6811
pipe_in_mouth,pipe,NOUN,515
thinking,think,VERB,2925
take_it_home,take,VERB,336
shotgun,shotgun,NOUN,3330
cutting_hair,cut,VERB,930
ginkgo,ginkgo,NOUN,494
tail_between_legs,tail,NOUN,1333
piledriver_(sex),piledriver,PROPN,453
antique_firearm,firearm,NOUN,933
hand_grab,grab,NOUN,2541
marionette,marionette,PROPN,339
holding_condom,hold,VERB,2252
phonograph,phonograph,NOUN,1339
mistletoe,mistletoe,NOUN,388
necktie_grab,grab,NOUN,1089
neckwear_grab,grab,NOUN,1215
red_nose,nose,NOUN,530
transformation,transformation,NOUN,3428
no_legs,leg,NOUN,646
stove,stove,NOUN,1342
single_earring,earring,NOUN,21589
yamakasa,yamakasa,PROPN,702
luger_p08,p08,PROPN,303
the_pose,pose,NOUN,3910
bunny_hair_ornament,ornament,NOUN,6822
crepe,crepe,PROPN,2034
cube,cube,NOUN,2044
stacking,stacking,NOUN,536
torn_dress,dress,NOUN,4402
unaligned_breasts,breast,NOUN,3931
green_vest,vest,NOUN,7007
mauser_c96,c96,PROPN,342
looking_at_object,look,VERB,2478
looking_at_phone,look,VERB,1954
porkpie_hat,hat,NOUN,2241
mini_wings,wing,NOUN,3772
covered_eyes,eye,NOUN,7582
elbow_rest,rest,NOUN,3639
architecture,architecture,NOUN,8878
bridge,bridge,NOUN,6948
east_asian_architecture,architecture,NOUN,7130
yuunagi_middle_school_uniform,uniform,NOUN,144
milk_bottle,bottle,NOUN,2270
crossed_ankles,ankle,NOUN,2677
sad_smile,smile,NOUN,392
bullpup,bullpup,PROPN,2739
steyr_aug,aug,PROPN,158
vertical_foregrip,foregrip,NOUN,441
laevatein_(touhou),laevatein,PROPN,3441
black_cape,cape,NOUN,13401
motion_slit,slit,PROPN,145
pink_shorts,short,NOUN,3319
white_kimono,kimono,NOUN,18348
fanny_pack,pack,NOUN,1839
v_legs,leg,NOUN,350
wrist_grab,grab,NOUN,7587
anime_coloring,coloring,NOUN,2616
embellished_costume,costume,NOUN,1618
\(^o^)/,\(^o^)/,PUNCT,117
cargo_pants,pant,NOUN,545
frogtie,frogtie,PROPN,968
hand_on_own_leg,hand,NOUN,1723
red_coat,coat,NOUN,6279
back_bow,bow,NOUN,11966
red_choker,choker,PROPN,10770
sailor_moon_(cosplay),moon,PROPN,440
red_bodysuit,bodysuit,NOUN,4885
jeweled_branch_of_hourai,branch,NOUN,882
kimono_skirt,skirt,NOUN,1373
animal_collar,collar,NOUN,5718
glowing_sword,sword,NOUN,2040
glowing_weapon,weapon,NOUN,3575
invisible_air_(fate),air,NOUN,270
kanshou_&_bakuya_(fate),kanshou,PROPN,636
stun_gun,gun,NOUN,249
light_bulb,bulb,NOUN,2214
dorsiflexion,dorsiflexion,NOUN,349
rough_time_school_(idolmaster),school,NOUN,314
cat_hat,hat,NOUN,2126
surfing,surfing,NOUN,617
cosmos_(flower),cosmos,NOUN,188
labia,labia,NOUN,0
juuban_middle_school_uniform,uniform,NOUN,365
eel,eel,PROPN,658
mummy,mummy,PROPN,796
heart_cutout,cutout,NOUN,5375
low_wings,wing,NOUN,11020
from_outside,from,ADP,994
hand_on_window,hand,NOUN,204
looking_out_window,look,VERB,996
hirschgeweih_antennas,antenna,NOUN,555
frilled_pillow,pillow,NOUN,4107
bead_necklace,necklace,NOUN,6462
holding_baby,hold,VERB,257
yellow_flower,flower,NOUN,16926
chili_pepper,pepper,NOUN,645
habanero_pepper,pepper,NOUN,119
tunic,tunic,NOUN,2773
bamboo_forest,forest,NOUN,2923
ornate,ornate,PROPN,121
leg_cling,cling,NOUN,298
pulling,pull,VERB,2164
bone,bone,NOUN,4871
food_stand,stand,NOUN,911
bokeh,bokeh,NOUN,5394
bishamonten's_pagoda,pagoda,NOUN,1563
front-print_panties,pantie,NOUN,616
brown_bow,bow,NOUN,5054
parachute,parachute,PROPN,387
naked_sweater,sweater,NOUN,3425
snorkel,snorkel,PROPN,1350
single_wing,wing,NOUN,4884
hands_on_headwear,hand,NOUN,2083
holding_poke_ball,hold,VERB,12619
poke_ball_(basic),ball,NOUN,13094
wooden_bucket,bucket,NOUN,2040
ouendan,ouendan,PROPN,292
chef_hat,hat,NOUN,2649
waraningyou,waraningyou,PROPN,258
school_swimsuit_flap,flap,NOUN,435
inflatable_toy,toy,NOUN,2050
behind_back,behind,ADP,734
identity_censor,censor,NOUN,1858
suggestive_fluid,fluid,NOUN,5864
birth,birth,NOUN,250
anpan,anpan,PROPN,162
lonely,lonely,ADJ,563
sundae,sundae,PROPN,1144
stocks,stock,NOUN,564
cat_hood,hood,NOUN,3770
undone_necktie,necktie,NOUN,1310
fusion,fusion,NOUN,4214
violin,violin,PROPN,3477
duck,duck,NOUN,3249
eraser,eraser,PROPN,2295
single_elbow_glove,glove,NOUN,4630
tail_wrap,wrap,NOUN,1316
shoulder_tattoo,tattoo,NOUN,8460
biker_clothes,clothe,NOUN,1673
bikesuit,bikesuit,NOUN,1160
spiked_bracelet,bracelet,NOUN,7893
spikes,spike,NOUN,27646
hand_over_face,hand,NOUN,581
horizontal_stripes,stripe,NOUN,0
pointing_up,point,VERB,3919
title,title,NOUN,1541
sunbathing,sunbathe,VERB,228
moonlight,moonlight,NOUN,2722
caution_tape,tape,NOUN,1564
keep_out,keep,VERB,780
dot_nose,nose,PROPN,15082
tail_censor,censor,NOUN,1552
gorget,gorget,PROPN,1722
greaves,greave,NOUN,8552
halberd,halberd,PROPN,1511
purple_lips,lip,NOUN,5308
nunchaku,nunchaku,PROPN,391
laser_sight,sight,NOUN,345
multi-tied_hair,hair,NOUN,2905
smelling,smelling,NOUN,2262
island,island,NOUN,1162
orange_footwear,footwear,NOUN,2788
orange_legwear,legwear,NOUN,1508
orange_leotard,leotard,NOUN,814
green_sarong,sarong,NOUN,244
pocari_sweat,sweat,NOUN,531
nazi,nazi,PROPN,578
stahlhelm,stahlhelm,PROPN,438
linked_collar,collar,NOUN,340
adjusting_legwear,adjust,VERB,1132
outstretched_leg,leg,NOUN,1044
thighhighs_pull,pull,VERB,1674
yasogami_school_uniform,uniform,NOUN,1660
gym_storeroom,storeroom,NOUN,1493
vaulting_horse,horse,NOUN,1145
lace_panties,pantie,NOUN,2821
beer_mug,mug,NOUN,4793
math,math,NOUN,612
bandaid_on_pussy,bandaid,NOUN,2549
brand_name_imitation,imitation,NOUN,3570
braided_ponytail,ponytail,NOUN,20731
no_eyebrows,eyebrow,NOUN,1008
breastfeeding,breastfeeding,NOUN,929
slime_(creature),slime,NOUN,2083
winged_helmet,helmet,NOUN,1811
hakama_pull,pull,VERB,130
machine,machine,NOUN,1223
bus_stop,stop,NOUN,1168
manta_ray,ray,PROPN,412
shoejob,shoejob,NOUN,252
button_eyes,eye,NOUN,1116
needle,needle,NOUN,3523
pincushion,pincushion,NOUN,301
sewing,sewing,NOUN,723
sewing_pin,pin,NOUN,294
arm_tattoo,tattoo,NOUN,10510
back_tattoo,tattoo,NOUN,2100
earclip,earclip,NOUN,2988
fedora,fedora,PROPN,4636
cloth,cloth,NOUN,749
:>=,:>,PUNCT,3852
warrior,warrior,PROPN,710
purple_leotard,leotard,NOUN,4963
balancing,balancing,NOUN,1307
weighing_scale,scale,NOUN,1104
cheek_pinching,pinching,NOUN,1986
garrison_cap,cap,NOUN,9431
reverse_trap,trap,NOUN,4683
screwdriver,screwdriver,PROPN,1105
talisman,talisman,NOUN,2437
plaid_panties,pantie,NOUN,1315
backless_outfit,outfit,NOUN,17055
broccoli,broccoli,NOUN,554
omurice,omurice,NOUN,1487
oohashi_high_school_uniform,uniform,NOUN,1036
animal_on_hand,animal,NOUN,652
chrysanthemum,chrysanthemum,NOUN,693
octagram,octagram,PROPN,219
star_of_lakshmi,star,NOUN,136
implied_bisexual,bisexual,NOUN,261
cloud_hair,hair,NOUN,85
come_hither,come,VERB,2572
faux_figurine,figurine,NOUN,1598
isometric,isometric,ADJ,688
romaji_text,text,NOUN,4137
yellow_overalls,overall,NOUN,193
finger_sucking,sucking,NOUN,674
red_pants,pant,NOUN,7012
february,february,PROPN,169
multicolored_nails,nail,NOUN,4124
tri_tails,tail,NOUN,2293
monkey,monkey,NOUN,1816
grey_theme,theme,NOUN,1000
girly_running,run,VERB,140
;3,;,PUNCT,2191
ribbon_in_mouth,ribbon,NOUN,1548
cock_ring,ring,NOUN,466
keystone,keystone,NOUN,958
stone,stone,NOUN,1954
bee_girl,girl,NOUN,523
striped_gloves,glove,NOUN,1601
cowboy_hat,hat,NOUN,5029
cowboy_western,western,PROPN,1720
are_you_my_master,be,AUX,132
diagonal_stripes,stripe,NOUN,5359
planted,plant,VERB,5961
scope,scope,NOUN,3663
studded_belt,belt,NOUN,2244
white_belt,belt,NOUN,6487
zipper_pull_tab,tab,NOUN,10423
wedgie,wedgie,PROPN,4473
frilled_gloves,glove,NOUN,3365
lily_of_the_valley,lily,NOUN,1361
condensation_trail,trail,NOUN,3385
midair,midair,NOUN,3166
tail_cutout,cutout,NOUN,2504
wiggling_toes,toe,NOUN,332
bus_interior,interior,NOUN,381
holding_briefcase,briefcase,NOUN,381
no_wings,wing,NOUN,1732
futa_with_male,futa,X,2448
highleg_bikini,bikini,NOUN,9598
toothbrush,toothbrush,NOUN,2496
yakitori,yakitori,PROPN,212
clitoral_stimulation,stimulation,NOUN,2664
scratching_head,head,NOUN,568
chained,chain,VERB,2840
hair_slicked_back,slick,VERB,6362
menstruation,menstruation,NOUN,166
shaving,shaving,NOUN,256
yellow_scarf,scarf,NOUN,3207
boomerang,boomerang,NOUN,436
paw_shoes,shoe,NOUN,2765
cast,cast,NOUN,690
chainmail,chainmail,PROPN,1314
power_suit,suit,NOUN,1551
force-feeding,feeding,NOUN,347
chick,chick,PROPN,4915
holding_hair,hold,VERB,8708
germany,germany,PROPN,625
dandelion_seed,seed,NOUN,189
navy,navy,PROPN,146
july,july,PROPN,211
band,band,NOUN,561
speaker,speaker,NOUN,3004
expressions,expression,NOUN,5765
naked_kimono,kimono,NOUN,1415
flustered,flustered,ADJ,1334
bandaid_on_knee,bandaid,NOUN,3908
horror_(theme),horror,NOUN,3682
side-tie_leotard,leotard,NOUN,1712
leaf_print,print,NOUN,2969
summer_festival,festival,PROPN,1065
gravure_swimsuit_(idolmaster),swimsuit,NOUN,136
yellow-framed_eyewear,eyewear,NOUN,1834
pulled_by_another,pull,VERB,2224
recurring_image,image,NOUN,403
cupboard,cupboard,NOUN,615
head_down,head,NOUN,1099
after_ejaculation,after,ADP,1573
shallow_water,water,NOUN,1645
egg,egg,NOUN,6680
egg_laying,laying,NOUN,585
valkyrie,valkyrie,PROPN,917
purple_buruma,buruma,PROPN,257
patch,patch,NOUN,1788
taichou_haori,haori,PROPN,345
reisen_udongein_inaba_(cosplay),inaba,PROPN,284
self_breast_sucking,sucking,NOUN,408
sandals_removed,remove,VERB,1241
flashing,flashing,NOUN,3388
strap_pull,pull,NOUN,4798
plaid_bikini,bikini,NOUN,2139
gamecube,gamecube,NOUN,159
christmas_wreath,wreath,NOUN,403
hooded_coat,coat,NOUN,4927
dessert,dessert,NOUN,2251
double_dildo,dildo,NOUN,905
buried,bury,VERB,504
asphyxiation,asphyxiation,NOUN,2393
drowning,drowning,NOUN,585
yellow_hairband,hairband,NOUN,5049
player_2,player,NOUN,1009
purple_nails,nail,NOUN,14180
viewer_holding_leash,hold,VERB,1536
tengu_mask,mask,PROPN,725
year_of_the_rat,year,NOUN,1187
public_nudity,nudity,NOUN,2887
zenra,zenra,PROPN,401
catfight,catfight,NOUN,308
fighting,fighting,NOUN,3079
quiver,quiver,NOUN,5134
hand_on_own_stomach,hand,NOUN,5437
coat_dress,dress,NOUN,452
papers,paper,NOUN,943
penis_in_panties,peni,NOUN,857
twitching_penis,penis,NOUN,2196
pantyhose_under_swimsuit,pantyhose,NOUN,601
bathhouse,bathhouse,NOUN,642
hair_dryer,dryer,NOUN,816
wing_censor,censor,NOUN,141
blade,blade,NOUN,2561
one-piece_thong,thong,NOUN,691
oni_horns,horn,NOUN,23264
phone_booth,booth,NOUN,339
purple_wings,wing,NOUN,2693
akg,akg,PROPN,249
finger_to_own_chin,finger,NOUN,1910
remote_control,control,NOUN,3627
watching_television,watch,VERB,725
on_animal,on,ADP,168
partially_unbuttoned,unbutton,VERB,7949
sidewalk,sidewalk,NOUN,970
chicken_(food),chicken,NOUN,831
fried_chicken,chicken,NOUN,477
corn,corn,NOUN,1029
unmoving_pattern,pattern,NOUN,5450
moe,moe,PROPN,0
mimikaki,mimikaki,PROPN,1770
sleeves_past_elbows,sleeve,NOUN,3759
jester_cap,cap,PROPN,5962
tied_shirt,shirt,NOUN,9468
combat_knife,knife,NOUN,616
shoulder_holster,holster,NOUN,874
seashell,seashell,PROPN,2606
shell,shell,NOUN,6220
half-closed_eye,eye,NOUN,3986
ass-to-ass,ass,NOUN,802
shared_object_insertion,insertion,NOUN,747
curtsey,curtsey,PROPN,1455
german_suplex,suplex,PROPN,280
cutoff_jeans,jean,NOUN,313
brown_ribbon,ribbon,NOUN,2474
grey_headwear,headwear,NOUN,6041
middle_finger,finger,NOUN,3341
baking,baking,NOUN,549
covering_with_blanket,cover,VERB,470
oven,oven,PROPN,487
tasting,tasting,NOUN,369
net,net,NOUN,877
cow,cow,NOUN,1333
alternate_hair_color,alternate,VERB,10354
animation_paper,paper,NOUN,341
color_trace,trace,NOUN,831
red_wings,wing,NOUN,4916
star_of_david,star,NOUN,1059
breastless_clothes,clothe,NOUN,2786
punk,punk,NOUN,577
hoop_earrings,earring,NOUN,18814
ringlets,ringlet,NOUN,4616
cushion,cushion,NOUN,6568
zabuton,zabuton,PROPN,1039
chocolate_on_breasts,chocolate,NOUN,1201
tentacles_under_clothes,tentacle,NOUN,1024
holding_shoes,hold,VERB,1572
naked_necktie,necktie,NOUN,372
ears_visible_through_hair,visible,ADJ,910
frilled_ribbon,ribbon,NOUN,1875
grey_bodysuit,bodysuit,NOUN,874
plastic_bag,bag,NOUN,2526
diagram,diagram,PROPN,464
doughnut,doughnut,NOUN,7756
holding_bucket,bucket,NOUN,846
snorkel_in_mouth,snorkel,NOUN,129
soccer_field,field,NOUN,126
kittysuit,kittysuit,PROPN,612
swastika,swastika,PROPN,744
sobu_high_school_uniform,uniform,NOUN,1271
alpaca_ears,ear,NOUN,1153
alpaca_tail,tail,NOUN,431
bird_tail,tail,NOUN,4274
bird_wings,wing,NOUN,11398
hippopotamus_ears,ear,NOUN,312
jaguar_ears,ear,NOUN,1338
jaguar_tail,tail,NOUN,830
otter_ears,ear,NOUN,949
quality,quality,NOUN,198
kamiyama_high_school_uniform,uniform,NOUN,0
bunny_on_head,bunny,NOUN,646
t-back,back,ADV,223
too_many_frills,frill,NOUN,469
stuck,stuck,ADJ,1687
through_wall,through,ADP,1220
eye_focus,focus,NOUN,1821
cabbage,cabbage,NOUN,632
lyre,lyre,PROPN,712
bra_through_clothes,bra,NOUN,4473
park,park,NOUN,1216
concert,concert,NOUN,942
erection_under_clothes,erection,NOUN,6759
plant_girl,girl,NOUN,1505
flip_phone,flip,VERB,1388
layered_clothing,clothing,NOUN,2809
torch,torch,PROPN,2290
bag_removed,remove,VERB,422
black_camisole,camisole,NOUN,2361
jersey,jersey,PROPN,1500
telstar,telstar,PROPN,973
sitting_on_railing,sit,VERB,366
single_sleeve,sleeve,NOUN,3636
surreal,surreal,ADJ,2941
nightstand,nightstand,NOUN,330
studio_microphone,microphone,NOUN,264
back-seamed_legwear,legwear,NOUN,1464
updo,updo,NOUN,2661
hakuryou_high_school_uniform,uniform,NOUN,275
highleg_swimsuit,swimsuit,NOUN,13125
multicolored_swimsuit,swimsuit,NOUN,2029
white-framed_eyewear,eyewear,NOUN,1621
leg_ribbon,ribbon,NOUN,9288
pale_color,color,NOUN,1825
adjusting_headwear,adjust,VERB,5319
ribbon-trimmed_collar,collar,NOUN,1538
abstract_background,background,NOUN,2257
tongs,tong,NOUN,807
fading_border,border,NOUN,207
ruffling_hair,hair,NOUN,1425
cumdrip_onto_panties,cumdrip,NOUN,226
penguin_costume,costume,NOUN,609
december,december,PROPN,190
plum_blossoms,blossom,NOUN,2563
monocle,monocle,PROPN,5406
pectoral_cleavage,cleavage,NOUN,6095
beyond_the_nobles_(idolmaster),beyond,ADP,188
\m/,\m/,PUNCT,6214
ribbon_bangs,bang,NOUN,175
armpit_crease,crease,NOUN,7634
gym,gym,NOUN,1246
fanning_crotch,crotch,NOUN,278
penis_under_another's_clothes,peni,NOUN,423
penis_ribbon,ribbon,NOUN,411
hand_wraps,wrap,NOUN,695
black_feathers,feather,NOUN,2141
tengu,tengu,PROPN,1177
guard_rail,rail,NOUN,744
wooden_wall,wall,PROPN,1676
partially_unzipped,unzip,VERB,3702
elbow_pads,pad,NOUN,4779
satchel,satchel,PROPN,2301
bikini_pull,pull,NOUN,7676
flower_field,field,NOUN,5180
sarong_removed,remove,VERB,155
white_sarong,sarong,NOUN,733
may,may,AUX,123
print_shirt,shirt,NOUN,8276
vibrator_in_thighhighs,vibrator,NOUN,1184
magical_musket,musket,NOUN,2163
too_literal,literal,ADJ,559
fox_mask,mask,NOUN,7950
thumb_sucking,sucking,NOUN,417
maid_bikini,bikini,NOUN,3309
window_shade,shade,NOUN,1479
forehead_kiss,kiss,NOUN,0
steampunk,steampunk,NOUN,1341
false_smile,smile,NOUN,2123
ufo,ufo,PROPN,2338
trait_connection,connection,NOUN,6223
crate,crate,NOUN,1238
lock,lock,NOUN,4524
padlock,padlock,PROPN,2660
arms_around_back,arm,NOUN,241
hand_on_another's_neck,hand,NOUN,944
clothes,clothe,NOUN,1131
novel_cover,cover,NOUN,1384
multiple_weapons,weapon,NOUN,618
vietnamese_dress,dress,NOUN,770
dakimakura_(object),dakimakura,PROPN,1398
peace_symbol,symbol,NOUN,950
pump_action,action,NOUN,707
tokyo_big_sight,tokyo,PROPN,424
surrounded,surround,VERB,517
fishnet_bodysuit,bodysuit,NOUN,597
war,war,NOUN,1025
aqua_bikini,bikini,NOUN,2292
belly_chain,chain,NOUN,2179
orange_bra,bra,NOUN,551
hanfu,hanfu,PROPN,2064
spoken_squiggle,squiggle,NOUN,3051
pearl_necklace,necklace,NOUN,4491
dog_costume,costume,NOUN,389
fiery_wings,wing,NOUN,676
dark_green_hair,hair,NOUN,1205
dragon_wings,wing,NOUN,3932
leggings,legging,NOUN,8461
white_horns,horn,NOUN,1879
in_cup,in,ADP,1026
gameplay_mechanics,mechanic,NOUN,8575
